polar bear gene ID	BK_SAMN01057691	BK_SRR7813602	BB_SRR7758718	BB_SAMN02256313	BB_SAMN02256315	BB_SAMN02256316	BB_SAMN02256317	BB_SAMN02256318	BB_SAMN02256319	BB_SAMN02256320	BB_SAMN02256321	BB_SAMN02256322	PB_SAMN02261811	PB_SAMN02261819	PB_SAMN02261821	PB_SAMN02261826	PB_SAMN02261840	PB_SAMN02261845	PB_SAMN02261851	PB_SAMN02261853	PB_SAMN02261854	PB_SAMN02261856	PB_SAMN02261858	PB_SAMN02261865	PB_SAMN02261868	PB_SAMN02261870	PB_SAMN02261871	PB_SAMN02261878	PB_SAMN02261880
Uma_R000216	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000217	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2
Uma_R000218	3	2	2	2	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	3	3	2	2
Uma_R000219	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000220	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000221	1	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000222	1	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000223	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2
Uma_R000224	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R000226	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2
Uma_R000227	0	1	1	0	1	1	1	0	1	2	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
Uma_R000228	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000229	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000230	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000231	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000232	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R000233	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000234	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R000235	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000236	3	2	2	3	2	2	2	3	2	2	3	3	3	3	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3
Uma_R000237	1	1	3	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2
Uma_R000238	2	2	3	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000239	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000240	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000241	1	2	2	2	2	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	1	1	1	1
Uma_R000242	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2
Uma_R000243	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000244	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R000245	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1
Uma_R000246	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	3	2	2	2	2	3	2
Uma_R000247	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000248	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000249	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000250	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R000251	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000252	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000253	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000254	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000255	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000256	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000257	1	1	2	2	2	1	2	2	2	2	2	2	1	2	1	1	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000259	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000260	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000261	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000262	3	2	2	2	2	2	3	3	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000263	3	3	1	2	2	2	3	1	1	2	2	3	2	2	2	2	2	3	2	3	2	2	2	2	2	3	2	1	1
Uma_R000264	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000265	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1
Uma_R000266	1	2	2	1	2	2	2	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R000267	1	2	4	1	2	1	2	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2
Uma_R000268	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000269	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000270	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000271	3	2	2	2	2	2	2	3	2	2	2	3	3	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000272	1	2	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000273	3	2	2	2	2	2	2	2	2	1	1	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R000274	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000275	3	2	2	2	3	3	3	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	3	3	2	2
Uma_R000276	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000277	0	1	2	1	2	1	2	1	1	2	1	1	1	1	0	1	1	1	2	1	2	1	2	2	1	1	2	2	1
Uma_R000278	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000279	3	3	2	2	2	2	3	3	3	2	2	3	3	3	2	3	3	2	2	2	2	3	3	2	2	2	2	2	2
Uma_R000280	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000281	1	1	1	1	1	2	2	3	2	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	2
Uma_R000282	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000283	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2
Uma_R000284	0	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2
Uma_R000285	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000287	2	3	2	3	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000288	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000289	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000290	3	2	2	2	2	2	2	3	2	2	2	3	3	3	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000291	2	2	2	2	2	2	2	2	2	2	3	3	2	2	3	2	2	2	3	2	3	3	3	2	2	2	3	2	2
Uma_R000292	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000293	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000294	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000295	2	2	3	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	3	2
Uma_R000296	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000297	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000298	3	2	2	2	2	2	2	3	2	2	2	3	3	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000300	2	2	1	2	3	3	3	3	2	2	2	3	3	2	3	2	2	2	2	2	2	3	2	2	3	3	2	2	2
Uma_R000301	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000302	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000303	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000304	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000306	3	3	2	2	2	2	2	3	3	2	2	3	2	2	3	3	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000307	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000308	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R000309	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000310	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000311	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000312	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000313	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000314	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000315	3	2	2	2	2	2	2	3	3	2	2	3	2	2	3	3	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000316	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000317	3	3	2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	2	3	2	3	3	3	2	2	3
Uma_R000318	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000319	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000320	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000321	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000322	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000323	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2
Uma_R000324	3	3	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000325	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000326	3	3	2	2	2	2	2	3	3	2	2	3	3	3	4	3	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R000327	3	2	3	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	3	3	2	3	2	2	3	2	2	2	2
Uma_R000328	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000329	3	3	2	2	2	2	2	3	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000330	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000331	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000332	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000333	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000334	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000335	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000336	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R000338	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2
Uma_R000339	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000340	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000341	3	3	2	2	2	3	2	3	3	2	2	3	2	3	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2
Uma_R000342	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000343	0	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R000344	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000345	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000346	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000347	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000349	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000350	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000351	3	3	2	2	2	2	3	3	3	2	2	3	3	3	3	3	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000353	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000354	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2
Uma_R000355	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000356	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000357	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000358	3	2	2	2	2	2	2	3	3	2	2	3	2	2	3	3	3	2	2	2	2	2	2	3	2	2	2	2	2
Uma_R000359	3	3	2	3	2	3	3	3	3	2	3	3	3	3	4	3	3	3	3	3	2	3	2	3	3	3	2	2	3
Uma_R000360	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uma_R000361	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000362	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000363	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
Uma_R000364	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000365	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000366	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000367	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000369	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000370	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
Uma_R000371	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000372	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000373	2	2	1	2	1	2	1	2	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1
Uma_R000374	4	3	3	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	3	3	4
Uma_R000375	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000376	3	2	2	2	3	2	3	3	2	2	2	3	2	2	3	3	2	2	2	2	2	2	3	2	3	3	2	2	2
Uma_R000377	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000378	3	2	2	2	2	2	2	3	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R000379	3	3	3	2	3	2	2	2	2	2	4	2	2	2	2	4	3	3	3	3	5	3	3	3	3	3	4	4	4
Uma_R000380	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000381	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
Uma_R000382	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000383	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000384	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uma_R000385	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1
Uma_R000386	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000387	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000388	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000389	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000390	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R000391	1	2	2	1	2	2	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000392	1	2	15	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R000393	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
Uma_R000394	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000395	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000396	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000397	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000398	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000399	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000400	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uma_R000401	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000402	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000403	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000404	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000405	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000406	3	2	2	2	2	2	2	3	3	2	2	3	2	2	3	3	2	2	2	3	2	2	2	2	3	2	2	2	2
Uma_R000408	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000409	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000410	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000412	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000413	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000414	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000415	1	2	4	2	3	2	2	2	2	3	2	2	2	2	3	4	2	3	3	2	3	3	3	2	2	3	3	4	3
Uma_R000416	3	3	3	2	3	3	2	2	3	3	3	2	2	2	3	4	3	3	3	2	3	3	2	3	2	2	2	3	3
Uma_R000417	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R000418	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000419	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000420	2	3	4	3	3	2	2	3	3	2	4	2	2	2	3	3	3	4	3	2	2	3	2	3	3	2	3	3	3
Uma_R000421	2	2	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	1	2	3	3
Uma_R000422	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R000423	1	2	2	1	2	1	2	1	2	2	2	1	2	1	1	2	2	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R000424	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R000425	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	2	2	2
Uma_R000426	1	2	5	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R000427	1	2	2	2	2	2	1	1	2	2	2	1	2	2	1	2	2	1	2	2	2	1	2	2	2	1	2	1	2
Uma_R000428	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R000429	0	2	1	2	2	1	1	1	2	2	2	1	1	1	0	1	1	1	2	1	2	1	2	2	1	1	2	1	2
Uma_R000430	1	1	3	2	3	2	2	2	2	3	3	2	2	2	2	3	2	3	2	2	4	3	3	4	2	3	4	4	3
Uma_R000431	2	2	5	2	2	2	2	2	1	3	2	2	2	2	2	3	2	3	2	3	4	3	4	4	2	3	3	4	3
